# Based on the LGM50 drive cycle,
# time [s],current [A]
11373,1.17723400000000
11374,1.17753900000000
11375,2.02456700000000
11376,2.40726300000000
11377,1.67788200000000
11378,2.13168500000000
11379,1.72808400000000
11380,2.18967000000000
11381,1.33699500000000
11382,1.78103300000000
11383,0.910353000000000
11384,1.33714800000000
11385,1.33714800000000
11386,1.33684300000000
11387,1.78042300000000
11388,1.35240700000000
11389,1.35256000000000
11390,1.79781800000000
11391,1.36797100000000
11392,1.36858200000000
11393,1.81612900000000
11394,1.83291400000000
11395,2.30808000000000
11396,1.43190700000000
11397,2.34805800000000
11398,1.46456100000000
11399,1.92568900000000
11400,1.85091900000000
11401,1.12626800000000
11402,1.48149800000000
11403,1.48149800000000
11404,1.02250700000000
11405,1.46456100000000
11406,1.00877400000000
11407,1.44853900000000
11408,0.993973000000000
11409,0.979629000000000
11410,1.41527400000000
11411,0.965438000000000
11412,1.85229300000000
11413,0.519265000000000
11414,1.38353600000000
11415,1.38368800000000
11416,0.495613000000000
11417,0.910353000000000
11418,0.897078000000000
11419,0.883497000000000
11420,0.870680000000000
11421,0.857252000000000
11422,0.844739000000000
11423,0.831312000000000
11424,1.24605200000000
11425,0.818647000000000
11426,1.23170800000000
11427,1.23170800000000
11428,0.890974000000000
11429,1.22026400000000
11430,1.22026400000000
11431,1.21965400000000
11432,2.42771000000000
11433,2.57389200000000
11434,3.54482300000000
11435,2.74494500000000
11436,3.65758800000000
11437,3.39986300000000
11438,3.99206500000000
11439,3.63271500000000
11440,3.13237200000000
11441,2.79774200000000
11442,2.84351900000000
11443,2.38025500000000
11444,2.91508400000000
11445,1.93286000000000
11446,2.96330200000000
11447,1.97314400000000
11448,1.97283900000000
11449,1.97253400000000
11450,1.97268600000000
11451,2.49027200000000
11452,1.99313300000000
11453,1.99374400000000
11454,1.99328600000000
11455,1.99343900000000
11456,1.99313300000000
11457,-0.267948000000000
11458,-0.482795000000000
11459,-0.0831620000000000
11460,1.22041700000000
11461,1.20454700000000
11462,1.18822000000000
11463,1.65102600000000
11464,1.65102600000000
11465,1.65072100000000
11466,1.65117900000000
11467,1.65087400000000
11468,2.13382200000000
11469,1.18745700000000
11470,2.62027900000000
11471,1.20378400000000
11472,2.15350600000000
11473,1.20454700000000
11474,1.18806700000000
11475,2.13351600000000
11476,2.64179400000000
11477,2.68757200000000
11478,2.73350100000000
11479,2.77805800000000
11480,2.82536000000000
11481,2.87220600000000
11482,2.91935600000000
11483,2.96788000000000
11484,1.97695900000000
11485,3.01625100000000
11486,3.06614800000000
11487,2.05905200000000
11488,2.58594600000000
11489,2.60944500000000
11490,2.10208300000000
11491,2.10193000000000
11492,2.10132000000000
11493,1.57518900000000
11494,2.08011000000000
11495,1.55626800000000
11496,2.05935800000000
11497,1.53704100000000
11498,2.03875800000000
11499,1.51842500000000
11500,1.49919900000000
11501,2.51697600000000
11502,0.984970000000000
11503,1.97634900000000
11504,1.46242500000000
11505,1.44472400000000
11506,1.93637000000000
11507,1.42641300000000
11508,1.40825500000000
11509,1.39086000000000
11510,1.37300700000000
11511,1.85671800000000
11512,0.858167000000000
11513,1.32021100000000
11514,1.79934400000000
11515,1.30373100000000
11516,1.28648800000000
11517,2.25696200000000
11518,2.27725600000000
11519,1.79919100000000
11520,2.29861900000000
11521,1.81811200000000
11522,1.81765500000000
11523,2.31952400000000
11524,1.83733900000000
11525,1.83703400000000
11526,2.34165000000000
11527,1.35545900000000
11528,2.34073400000000
11529,1.35530600000000
11530,2.34073400000000
11531,1.85702300000000
11532,1.85687000000000
11533,1.35576400000000
11534,0.842603000000000
11535,1.30342600000000
11536,0.312505000000000
11537,0.274815000000000
11538,2.15335300000000
11539,1.68719000000000
11540,2.17425800000000
11541,1.70580600000000
11542,2.19348400000000
11543,1.23643900000000
11544,1.70534800000000
11545,2.19409500000000
11546,2.70954500000000
11547,1.76058600000000
11548,2.75547400000000
11549,2.29907700000000
11550,2.31952400000000
11551,2.34119200000000
11552,1.85687000000000
11553,2.36240200000000
11554,1.87624900000000
11555,1.87670700000000
11556,2.99794000000000
11557,1.20958300000000
11558,1.89227100000000
11559,2.60654600000000
11560,1.20973500000000
11561,3.32814500000000
11562,1.23415000000000
11563,1.91973800000000
11564,2.63950600000000
11565,1.23415000000000
11566,2.63859000000000
11567,1.23353900000000
11568,1.92126300000000
11569,2.63843700000000
11570,1.23399700000000
11571,1.92019500000000
11572,1.91943200000000
11573,1.92095800000000
11574,1.92004300000000
11575,1.92019500000000
11576,1.20988800000000
11577,1.89242400000000
11578,2.60685100000000
11579,0.507210000000000
11580,2.57404400000000
11581,1.18593100000000
11582,2.57419700000000
11583,1.18593100000000
11584,1.86465200000000
11585,2.57526500000000
11586,1.18577900000000
11587,2.57480700000000
11588,1.89196600000000
11589,1.89257600000000
11590,2.60730900000000
11591,1.20988800000000
11592,2.60624100000000
11593,1.92004300000000
11594,1.91989000000000
11595,2.63828500000000
11596,1.94842500000000
11597,2.77470100000000
11598,1.98062100000000
11599,1.98062100000000
11600,2.70801900000000
11601,2.00961300000000
11602,2.00946100000000
11603,2.00946100000000
11604,2.00991800000000
11605,2.00915500000000
11606,2.00961300000000
11607,2.00946100000000
11608,2.74021500000000
11609,2.03860500000000
11610,1.31166600000000
11611,2.74067300000000
11612,2.03906300000000
11613,2.03906300000000
11614,2.03845300000000
11615,2.03860500000000
11616,2.03906300000000
11617,2.03891100000000
11618,2.03845300000000
11619,2.03860500000000
11620,2.77363200000000
11621,2.06744500000000
11622,2.06836000000000
11623,2.06805500000000
11624,2.80735500000000
11625,2.09842100000000
11626,2.09796300000000
11627,2.94743300000000
11628,1.28648800000000
11629,2.94865300000000
11630,1.28618300000000
11631,2.09811600000000
11632,0.634318000000000
11633,1.31166600000000
11634,0.469368000000000
11635,1.94781400000000
11636,1.23338700000000
11637,1.20958300000000
11638,1.89211900000000
11639,1.18608400000000
11640,1.86419500000000
11641,1.86465200000000
11642,1.16243200000000
11643,1.83764400000000
11644,1.83703400000000
11645,1.83749100000000
11646,1.83749100000000
11647,2.23971900000000
11648,1.85305600000000
11649,2.66269900000000
11650,1.88387900000000
11651,3.42183600000000
11652,2.66636100000000
11653,1.97283900000000
11654,1.25490200000000
11655,1.12932000000000
11656,1.20225800000000
11657,1.07881300000000
11658,1.85305600000000
11659,1.15266700000000
11660,0.343175000000000
11661,0.208438000000000
11662,1.70824800000000
11663,2.49286600000000
11664,1.73830800000000
11665,1.73830800000000
11666,0.959182000000000
11667,-0.194858000000000
11668,0.212406000000000
11669,0.826123000000000
11670,0.160372000000000
11671,-0.244755000000000
11672,-0.601358000000000
11673,-1.84374800000000
11674,-2.10040400000000
11675,-2.10025200000000
11676,-0.877089000000000
11677,0.227817000000000
11678,1.69695600000000
11679,2.81483200000000
11680,2.94911100000000
11681,1.42076800000000
11682,1.96978700000000
11683,2.02288900000000
11684,-0.0975050000000000
11685,1.41130700000000
11686,1.50789700000000
11687,-0.0973530000000000
11688,1.41161200000000
11689,1.50865900000000
11690,2.62668800000000
11691,2.23544700000000
11692,2.21530500000000
11693,1.61715100000000
11694,1.06996300000000
11695,2.29907700000000
11696,1.77096200000000
11697,2.98878500000000
11698,1.87457100000000
11699,2.51178800000000
11700,1.86953500000000
11701,1.98199400000000
11702,0.610819000000000
11703,1.98275700000000
11704,2.01129200000000
11705,0.630198000000000
11706,2.63736900000000
11707,0.734569000000000
11708,1.33119700000000
11709,2.67231300000000
11710,0.666972000000000
11711,-0.317845000000000
11712,2.69245400000000
11713,1.95193400000000
11714,2.70191500000000
11715,3.51262700000000
11716,1.47417400000000
11717,0.113985000000000
11718,-0.303655000000000
11719,-0.317693000000000
11720,-0.290227000000000
11721,1.81582400000000
11722,2.53986400000000
11723,1.98260500000000
11724,2.63843700000000
11725,1.35256000000000
11726,2.70161000000000
11727,0.773327000000000
11728,2.73731600000000
11729,2.06393500000000
11730,2.18280300000000
11731,2.12176700000000
11732,1.49767300000000
11733,0.128634000000000
11734,0.0975050000000000
11735,-0.604257000000000
11736,-0.326696000000000
11737,-0.298314000000000
11738,1.17448700000000
11739,3.76104400000000
11740,3.28831900000000
11741,2.67109200000000
11742,2.73685800000000
11743,2.80384500000000
11744,2.12176700000000
11745,2.90287600000000
11746,2.30365500000000
11747,2.24109300000000
11748,2.36606400000000
11749,2.30273900000000
11750,1.65362000000000
11751,0.229038000000000
11752,0.194095000000000
11753,0.896620000000000
11754,1.52498700000000
11755,0.785229000000000
11756,-0.592355000000000
11757,0.773327000000000
11758,0.666667000000000
11759,1.35240700000000
11760,2.06759700000000
11761,1.37743200000000
11762,1.37712700000000
11763,1.37697400000000
11764,1.37789000000000
11765,0.666819000000000
11766,1.35256000000000
11767,2.06744500000000
11768,2.73655300000000
11769,1.42473500000000
11770,1.42488700000000
11771,0.705119000000000
11772,0.773480000000000
11773,0.0535590000000000
11774,-0.651713000000000
11775,-0.298772000000000
11776,0.508888000000000
11777,0.573434000000000
11778,-0.0436410000000000
11779,-0.362707000000000
11780,-0.630045000000000
11781,-1.42656600000000
11782,-2.05035500000000
11783,-2.10055700000000
11784,-1.96307300000000
11785,-1.14473200000000
11786,-0.635080000000000
11787,-0.305943000000000
11788,-0.704814000000000
11789,-0.160525000000000
11790,-0.157015000000000
11791,0.704814000000000
11792,1.03746100000000
11793,2.02685600000000
11794,1.52910700000000
11795,2.01510600000000
11796,2.53635500000000
11797,2.74876000000000
11798,2.08148300000000
11799,3.18074300000000
11800,2.37552500000000
11801,3.51232200000000
11802,2.68482500000000
11803,2.81529000000000
11804,3.55321600000000
11805,3.12367400000000
11806,2.62668800000000
11807,3.45525300000000
11808,2.27191600000000
11809,2.91996600000000
11810,1.15175100000000
11811,2.41733400000000
11812,1.87487600000000
11813,2.51163500000000
11814,0.575418000000000
11815,-0.298772000000000
11816,-0.349889000000000
11817,-0.626230000000000
11818,0.166629000000000
11819,1.00343300000000
11820,1.00358600000000
11821,1.79781800000000
11822,1.02830500000000
11823,1.83093000000000
11824,1.45784700000000
11825,1.47341100000000
11826,1.08064400000000
11827,1.48882300000000
11828,1.09453000000000
11829,1.91760100000000
11830,1.12153800000000
11831,1.53521000000000
11832,1.55077400000000
11833,1.56740700000000
11834,1.16243200000000
11835,2.00595100000000
11836,1.19096700000000
11837,1.19066100000000
11838,1.61547300000000
11839,1.63149500000000
11840,1.21965400000000
11841,1.21995900000000
11842,1.56160800000000
11843,1.23125000000000
11844,1.23140300000000
11845,1.66063900000000
11846,0.819257000000000
11847,1.23170800000000
11848,1.66079200000000
11849,0.818647000000000
11850,1.66125000000000
11851,0.819104000000000
11852,0.890822000000000
11853,1.56160800000000
11854,0.890974000000000
11855,1.56160800000000
11856,0.891127000000000
11857,1.21950100000000
11858,1.56130300000000
11859,0.890974000000000
11860,1.21980600000000
11861,1.21980600000000
11862,1.56206600000000
11863,0.891279000000000
11864,1.21965400000000
11865,1.99267600000000
11866,0.819104000000000
11867,2.09475900000000
11868,1.26085300000000
11869,1.69451400000000
11870,1.71160400000000
11871,2.17029100000000
11872,1.76272200000000
11873,2.22842800000000
11874,1.81612900000000
11875,2.74662400000000
11876,2.34790600000000
11877,2.29617800000000
11878,2.89921400000000
11879,2.49027200000000
11880,2.05355900000000
11881,3.03822400000000
11882,2.13382200000000
11883,2.64271000000000
11884,2.19501000000000
11885,2.21469400000000
11886,2.73228000000000
11887,1.77874400000000
11888,2.67734800000000
11889,1.81475500000000
11890,2.31494600000000
11891,1.83367700000000
11892,1.83337100000000
11893,1.83367700000000
11894,2.33646100000000
11895,1.35164400000000
11896,1.83321900000000
11897,1.83352400000000
11898,1.83337100000000
11899,1.33424900000000
11900,1.31685400000000
11901,1.39940500000000
11902,1.28618300000000
11903,1.26985600000000
11904,1.74242800000000
11905,0.768139000000000
11906,1.70565300000000
11907,1.70550100000000
11908,1.70504300000000
11909,1.70550100000000
11910,1.70550100000000
11911,0.357366000000000
11912,1.27016100000000
11913,1.92858800000000
11914,2.23056400000000
11915,2.15793100000000
11916,2.27618800000000
11917,2.20248700000000
11918,2.42099600000000
11919,2.35095800000000
11920,2.17669900000000
11921,2.29419400000000
11922,2.01358100000000
11923,1.72274400000000
11924,1.32021100000000
11925,1.20515800000000
11926,1.18486300000000
11927,1.36064700000000
11928,2.23132700000000
11929,2.15335300000000
11930,1.67376200000000
11931,1.27657000000000
11932,1.35744300000000
11933,2.02975500000000
11934,2.14084100000000
11935,2.15655800000000
11936,2.17319000000000
11937,1.89028800000000
11938,1.79568200000000
11939,1.99404900000000
11940,2.20218200000000
11941,2.62226300000000
11942,2.65903700000000
11943,2.59342300000000
11944,2.83100600000000
11945,2.87434200000000
11946,2.29175200000000
11947,2.40909400000000
11948,2.74067300000000
11949,2.66819300000000
11950,1.64568600000000
11951,1.31853200000000
11952,1.19066100000000
11953,1.57229000000000
11954,2.07187000000000
11955,1.45906800000000
11956,0.832074000000000
11957,0.898604000000000
11958,1.46593400000000
11959,2.05447500000000
11960,2.06256200000000
11961,1.06599500000000
11962,0.941176000000000
11963,1.60463900000000
11964,1.99389600000000
11965,1.40535600000000
11966,0.803235000000000
11967,0.774243000000000
11968,1.71282500000000
11969,2.20279200000000
11970,2.12481900000000
11971,1.35469600000000
11972,1.14641000000000
11973,0.837873000000000
11974,0.243076000000000
11975,0.675517000000000
11976,1.30373100000000
11977,1.57671500000000
11978,1.38811300000000
11979,1.75814500000000
11980,1.86099000000000
11981,2.83115900000000
11982,3.08735800000000
11983,3.06034900000000
11984,3.02830500000000
11985,2.99000500000000
11986,2.74189400000000
11987,2.47760700000000
11988,2.19760400000000
11989,1.90447900000000
11990,1.70138100000000
11991,1.79476600000000
11992,1.89181400000000
11993,1.99313300000000
11994,2.09903100000000
11995,1.90432600000000
11996,1.39742100000000
11997,1.07850800000000
11998,0.954147000000000
11999,1.22133200000000
12000,1.79476600000000
12001,1.30098400000000
12002,1.28358900000000
12003,1.16853600000000
12004,-0.785840000000000
12005,-0.174411000000000
12006,0.885481000000000
12007,0.227054000000000
12008,1.46471400000000
12009,0.826581000000000
12010,2.08331400000000
12011,0.826581000000000
12012,0.807660000000000
12013,1.41863100000000
12014,2.05615300000000
12015,0.181582000000000
12016,2.02990800000000
12017,1.41893600000000
12018,2.70191500000000
12019,2.11001800000000
12020,3.46028800000000
12021,2.22095100000000
12022,2.24933200000000
12023,3.64171800000000
12024,2.36575900000000
12025,2.39505600000000
12026,3.02281200000000
12027,2.48157500000000
12028,3.22209500000000
12029,2.57480700000000
12030,2.60669900000000
12031,3.36476700000000
12032,2.70328800000000
12033,2.73624800000000
12034,2.03448500000000
12035,1.30800300000000
12036,1.28297900000000
12037,1.25856400000000
12038,-0.0843820000000000
12039,0.468147000000000
12040,0.430457000000000
12041,-0.0889600000000000
12042,0.342412000000000
12043,-0.483864000000000
12044,-0.499886000000000
12045,-0.214084000000000
12046,2.00366200000000
12047,2.02929700000000
12048,2.05630600000000
12049,2.08316200000000
12050,2.11001800000000
12051,3.46105100000000
12052,1.55916700000000
12053,2.89005900000000
12054,1.60799600000000
12055,2.95628300000000
12056,2.33661400000000
12057,2.36514800000000
12058,2.39520900000000
12059,1.73449300000000
12060,3.02266000000000
12061,3.18745700000000
12062,2.54444200000000
12063,3.29213400000000
12064,3.36461400000000
12065,2.70328800000000
12066,3.47478400000000
12067,2.06408800000000
12068,-0.399176000000000
12069,-0.0843820000000000
12070,-0.107118000000000
12071,1.78347400000000
12072,1.78362700000000
12073,2.48203300000000
12074,1.81048300000000
12075,2.51270300000000
12076,2.54367900000000
12077,1.16273700000000
12078,1.13939100000000
12079,-0.404822000000000
12080,1.03105200000000
12081,1.68337500000000
12082,1.68352800000000
12083,1.68276500000000
12084,3.05561900000000
12085,2.32547500000000
12086,1.75707600000000
12087,2.45136200000000
12088,2.48127000000000
12089,1.81063600000000
12090,1.81017800000000
12091,1.81063600000000
12092,1.81094100000000
12093,2.81544200000000
12094,-0.254826000000000
12095,1.26619400000000
12096,1.73891800000000
12097,-0.0477610000000000
12098,0.238041000000000
12099,-0.0817880000000000
12100,-0.322118000000000
12101,-0.121004000000000
12102,-0.350195000000000
12103,0.0256350000000000
12104,-0.534524000000000
12105,0.447395000000000
12106,1.17769100000000
12107,1.17738600000000
12108,1.17769100000000
12109,1.17738600000000
12110,1.17784400000000
12111,-1.34828700000000
12112,-1.77111500000000
12113,-1.56237100000000
12114,-0.263828000000000
12115,-0.428168000000000
12116,-0.147555000000000
12117,0.652476000000000
12118,0.392462000000000
12119,0.906233000000000
12120,0.652628000000000
12121,0.652171000000000
12122,0.392462000000000
12123,1.57076400000000
12124,-0.117952000000000
12125,-0.576944000000000
12126,-0.0120550000000000
12127,-0.705882000000000
12128,0.286564000000000
12129,0.223850000000000
12130,0.217746000000000
12131,0.212406000000000
12132,-1.02708500000000
12133,-1.67513500000000
12134,-0.864576000000000
12135,-0.174716000000000
12136,0.0537120000000000
12137,1.53627800000000
12138,1.87609700000000
12139,0.992447000000000
12140,2.05767900000000
12141,2.41580800000000
12142,2.34302300000000
12143,2.73273800000000
12144,2.00396700000000
12145,0.0218200000000000
12146,2.05798400000000
12147,1.16456900000000
12148,0.928359000000000
12149,0.939345000000000
12150,0.627451000000000
12151,0.627146000000000
12152,0.950179000000000
12153,1.22377400000000
12154,1.99176000000000
12155,1.99145500000000
12156,2.05844200000000
12157,2.12573400000000
12158,0.449531000000000
12159,0.794995000000000
12160,1.15358200000000
12161,1.89807000000000
12162,2.25162100000000
12163,1.93820100000000
12164,2.06515600000000
12165,0.189517000000000
12166,-0.240177000000000
12167,-0.422217000000000
12168,-0.593118000000000
12169,-0.263828000000000
12170,-0.268406000000000
12171,-0.303960000000000
12172,0.0706490000000000
12173,0.636301000000000
12174,0.124208000000000
12175,0.177615000000000
12176,-0.396582000000000
12177,0.0827040000000000
12178,-0.166476000000000
12179,-0.392462000000000
12180,-0.598917000000000
12181,-0.946517000000000
12182,-1.37407500000000
12183,-1.94033700000000
12184,-0.966964000000000
12185,0.680858000000000
12186,0.962081000000000
12187,1.29045500000000
12188,1.76546900000000
12189,1.51003300000000
12190,1.65667200000000
12191,0.987259000000000
12192,0.685588000000000
12193,0.319982000000000
12194,-0.350347000000000
12195,-0.501259000000000
12196,-0.460060000000000
12197,-0.314641000000000
12198,-0.436866000000000
12199,-0.287785000000000
12200,-0.597086000000000
12201,-0.769818000000000
12202,-0.657053000000000
12203,-0.154421000000000
12204,0.0660720000000000
12205,-0.0238040000000000
12206,-0.219883000000000
12207,-0.248264000000000
12208,0.0279240000000000
12209,0.951858000000000
12210,0.811627000000000
12211,0.496986000000000
12212,1.31456500000000
12213,1.32158400000000
12214,1.51155900000000
12215,0.885176000000000
12216,-0.0436410000000000
12217,0.680400000000000
12218,0.676280000000000
12219,0.178225000000000
12220,0.454414000000000
12221,0.184176000000000
12222,0.184024000000000
12223,-0.171206000000000
12224,-0.270695000000000
12225,-0.145724000000000
12226,-0.248722000000000
12227,-0.134890000000000
12228,0.126040000000000
12229,0.552529000000000
12230,1.09102000000000
12231,0.634165000000000
12232,1.23201300000000
12233,0.719768000000000
12234,0.485542000000000
12235,0.764324000000000
12236,0.517891000000000
12237,-0.182650000000000
12238,-0.162203000000000
12239,-0.158846000000000
12240,-0.0428780000000000
12241,-0.391394000000000
12242,-1.01838700000000
12243,-0.629435000000000
12244,-0.0978100000000000
12245,-0.0241090000000000
12246,-0.0305180000000000
12247,1.13923900000000
12248,1.83260900000000
12249,0.946975000000000
12250,-0.0297550000000000
12251,-0.0428780000000000
12252,-0.127718000000000
12253,-0.373083000000000
12254,-0.377508000000000
12255,-0.412604000000000
12256,-0.174258000000000
12257,-0.0155640000000000
12258,-0.0735480000000000
12259,-0.0720230000000000
12260,-0.0178530000000000
12261,0.000153000000000000
12262,0
12263,0.000153000000000000
12264,0.00320400000000000
12265,0.253605000000000
12266,0.683452000000000
12267,0.876020000000000
12268,0.522164000000000
12269,0.834516000000000
12270,1.07408300000000
12271,1.83459200000000
12272,1.83718600000000
12273,1.54009300000000
12274,0.515297000000000
12275,0.380407000000000
12276,0.922408000000000
12277,0.216831000000000
12278,0.0288400000000000
12279,0.995346000000000
12280,0.426795000000000
12281,1.01243600000000
12282,0.840314000000000
12283,0.913405000000000
12284,1.55352100000000
12285,-0.156252000000000
12286,-0.0717170000000000
12287,-0.154879000000000
12288,-0.0738540000000000
12289,-0.249027000000000
12290,-0.334020000000000
12291,-0.911574000000000
12292,-0.796979000000000
12293,-0.463722000000000
12294,-0.165103000000000
12295,0.711833000000000
12296,1.03822400000000
12297,1.17555500000000
12298,1.61821900000000
12299,1.23689600000000
12300,1.32448300000000
12301,0.782635000000000
12302,0.236973000000000
12303,-0.150454000000000
12304,-0.324254000000000
12305,0.0233460000000000
12306,0.201724000000000
12307,0.460975000000000
12308,0.207218000000000
12309,-0.0233460000000000
12310,0.201572000000000
12311,-0.160830000000000
12312,-0.0256350000000000
12313,0.986648000000000
12314,0.727092000000000
12315,1.07652400000000
12316,1.43663700000000
12317,0.854505000000000
12318,0.269322000000000
12319,-0.310826000000000
12320,-0.672313000000000
12321,-0.398718000000000
12322,-0.361181000000000
12323,-0.254826000000000
12324,-0.131075000000000
12325,-0.141146000000000
12326,0.590829000000000
12327,0.362402000000000
12328,0.597696000000000
12329,0.655985000000000
12330,-0.151064000000000
12331,0.160983000000000
12332,1.14961500000000
12333,1.23674400000000
12334,1.91332900000000
12335,2.09552100000000
12336,2.28336000000000
12337,2.10498200000000
12338,2.24963800000000
12339,1.99588000000000
12340,2.94926400000000
12341,2.70908700000000
12342,1.94873000000000
12343,0.600900000000000
12344,1.49904600000000
12345,0.180209000000000
12346,0.171817000000000
12347,-0.130465000000000
12348,0.576791000000000
12349,0.0869760000000000
12350,1.50011400000000
12351,1.02952600000000
12352,2.02563500000000
12353,1.09727600000000
12354,1.58297100000000
12355,1.14808900000000
12356,0.692149000000000
12357,-0.552377000000000
12358,-0.154574000000000
12359,-0.128481000000000
12360,0.155489000000000
12361,1.91088700000000
12362,1.58464900000000
12363,2.03570600000000
12364,2.67429600000000
12365,1.71511400000000
12366,2.34241200000000
12367,2.42832100000000
12368,2.43930700000000
12369,2.05371200000000
12370,2.58365800000000
12371,2.18555000000000
12372,2.73685800000000
12373,2.32303300000000
12374,1.12718400000000
12375,-0.0451670000000000
12376,-1.10902600000000
12377,-0.594186000000000
12378,-0.0650030000000000
12379,-0.108186000000000
12380,1.42946500000000
12381,1.90402100000000
12382,1.95269700000000
12383,2.07950000000000
12384,2.05401700000000
12385,0.993515000000000
12386,1.54528100000000
12387,2.78400900000000
12388,1.06767400000000
12389,2.21240600000000
12390,1.10566900000000
12391,1.76379000000000
12392,1.70763700000000
12393,2.06881800000000
12394,1.17753900000000
12395,1.17723400000000
12396,1.17769100000000
12397,1.17738600000000
12398,2.02410900000000
12399,2.40741600000000
12400,1.67788200000000
12401,2.13199100000000
12402,1.72869500000000
12403,2.18890700000000
12404,1.33669000000000
12405,1.78072800000000
12406,0.910506000000000
12407,1.33745300000000
12408,1.33745300000000
12409,1.33684300000000
12410,1.78057500000000
12411,1.35317000000000
12412,1.35317000000000
12413,1.79858100000000
12414,1.36812400000000
12415,1.36812400000000
12416,1.81643400000000
12417,1.83367700000000
12418,2.30808000000000
12419,1.43205900000000
12420,2.34897400000000
12421,1.46440800000000
12422,1.92568900000000
12423,1.85122500000000
12424,1.12565800000000
12425,1.48088800000000
12426,1.48104100000000
12427,1.02235400000000
12428,1.46471400000000
12429,1.00862100000000
12430,1.44838600000000
12431,0.993515000000000
12432,0.979934000000000
12433,1.41512200000000
12434,0.965438000000000
12435,1.85183500000000
12436,0.519417000000000
12437,1.38353600000000
12438,1.38384100000000
12439,0.495613000000000
12440,0.910506000000000
12441,0.897078000000000
12442,0.883650000000000
12443,0.869917000000000
12444,0.856947000000000
12445,0.844587000000000
12446,0.831464000000000
12447,1.24635700000000
12448,0.819257000000000
12449,1.23201300000000
12450,1.23140300000000
12451,0.891127000000000
12452,1.21995900000000
12453,1.21995900000000
12454,1.21995900000000
12455,2.42740500000000
12456,2.57373900000000
12457,3.54497600000000
12458,2.74647100000000
12459,3.65835000000000
12460,3.40047300000000
12461,3.99221800000000
12462,3.63180000000000
12463,3.13313500000000
12464,2.79682600000000
12465,2.84397700000000
12466,2.37964400000000
12467,2.91584600000000
12468,1.93225000000000
12469,2.96299700000000
12470,1.97253400000000
12471,1.97283900000000
12472,1.97268600000000
12473,1.97253400000000
12474,2.48981500000000
12475,1.99313300000000
12476,1.99328600000000
12477,1.99282800000000
12478,1.99328600000000
12479,1.99343900000000
12480,-0.267948000000000
12481,-0.482948000000000
12482,-0.0830090000000000
12483,1.22026400000000
12484,1.20424200000000
12485,1.18761000000000
12486,1.65117900000000
12487,1.65117900000000
12488,1.65133100000000
12489,1.65072100000000
12490,1.65072100000000
12491,2.13351600000000
12492,1.18776200000000
12493,2.62058400000000
12494,1.20424200000000
12495,2.15381100000000
12496,1.20439500000000
12497,1.18791500000000
12498,2.13351600000000
12499,2.64255700000000
12500,2.68726600000000
12501,2.73350100000000
12502,2.77851500000000
12503,2.82520800000000
12504,2.87251100000000
12505,2.91981400000000
12506,2.96742200000000
12507,1.97695900000000
12508,3.01625100000000
12509,3.06630000000000
12510,2.05996800000000
12511,2.58564100000000
12512,2.60883500000000
12513,2.10238800000000
12514,2.10238800000000
12515,2.10177800000000
12516,1.57534100000000
12517,2.08087300000000
12518,1.55642000000000
12519,2.05966300000000
12520,1.53749900000000
12521,2.03845300000000
12522,1.51827300000000
12523,1.49919900000000
12524,2.51697600000000
12525,0.984970000000000
12526,1.97741700000000
12527,1.46257700000000
12528,1.44426600000000
12529,1.93576000000000
12530,1.42610800000000
12531,1.40871300000000
12532,1.39024900000000
12533,1.37377000000000
12534,1.85702300000000
12535,0.858015000000000
12536,1.31975300000000
12537,1.79934400000000
12538,1.30312000000000
12539,1.28618300000000
12540,2.25619900000000
12541,2.27710400000000
12542,1.79873400000000
12543,2.29907700000000
12544,1.81841800000000
12545,1.81780700000000
12546,2.31937100000000
12547,1.83764400000000
12548,1.83733900000000
12549,2.34073400000000
12550,1.35500100000000
12551,2.34088700000000
12552,1.35500100000000
12553,2.34165000000000
12554,1.85717600000000
12555,1.85778600000000
12556,1.35545900000000
12557,0.842145000000000
12558,1.30342600000000
12559,0.312047000000000
12560,0.274510000000000
12561,2.15411600000000
12562,1.68658000000000
12563,2.17441100000000
12564,1.70519600000000
12565,2.19394200000000
12566,1.23659100000000
12567,1.70504300000000
12568,2.19363700000000
12569,2.70954500000000
12570,1.76104400000000
12571,2.75455900000000
12572,2.29816100000000
12573,2.32013400000000
12574,2.34088700000000
12575,1.85732800000000
12576,2.36301200000000
12577,1.87609700000000
12578,1.87670700000000
12579,2.99931300000000
12580,1.20988800000000
12581,1.89181400000000
12582,2.60669900000000
12583,1.20988800000000
12584,3.32860300000000
12585,1.23384500000000
12586,1.92019500000000
12587,2.63889500000000
12588,1.23369200000000
12589,2.63859000000000
12590,1.23399700000000
12591,1.92019500000000
12592,2.63767500000000
12593,1.23399700000000
12594,1.91973800000000
12595,1.92004300000000
12596,1.91989000000000
12597,1.92050000000000
12598,1.92050000000000
12599,1.20973500000000
12600,1.89150800000000
12601,2.60730900000000
12602,0.507057000000000
12603,2.57465500000000
12604,1.18608400000000
12605,2.57572300000000
12606,1.18608400000000
12607,1.86450000000000
12608,2.57465500000000
12609,1.18593100000000
12610,2.57435000000000
12611,1.89196600000000
12612,1.89257600000000
12613,2.60685100000000
12614,1.20927700000000
12615,2.60654600000000
12616,1.92050000000000
12617,1.92019500000000
12618,2.63859000000000
12619,1.94796700000000
12620,2.77393800000000
12621,1.98016300000000
12622,1.98123100000000
12623,2.70771300000000
12624,2.00915500000000
